date,channel_grouping,platform,year,month,sumOfLeads,ad_id
2020-10-01,Direct,Desktop,2020,10,24937.88554,4762
2020-10-01,Direct,Mobile Web,2020,10,42867.24022,7542
2020-10-01,Direct,iOS,2020,10,90350.27346,14741
2020-10-01,Display,Desktop,2020,10,231.8617289,49
2020-10-01,Display,Mobile Web,2020,10,2885.831699,480
2020-10-01,Email,Android,2020,10,530.5383473,109
2020-10-01,Email,Desktop,2020,10,154.1095641,37
2020-10-01,Email,Mobile Web,2020,10,164.2463548,26
2020-10-01,Organic Search,Desktop,2020,10,92018.36235,16018
2020-10-01,Organic Search,Mobile Web,2020,10,117937.8662,19863
2020-10-01,Paid Search,Android,2020,10,43514.18958,9002
2020-10-01,Paid Search,Desktop,2020,10,10773.37776,2093
2020-10-01,Paid Search,Mobile Web,2020,10,17814.51801,2953
2020-10-01,Paid Search,iOS,2020,10,43.14646799,8
2020-10-01,Referral,Desktop,2020,10,9756.043076,1866
2020-10-01,Referral,Mobile Web,2020,10,16832.72822,2670
2020-10-01,Social,Desktop,2020,10,786.1953791,149
2020-10-01,Social,Mobile Web,2020,10,1167.437348,242
2020-10-02,(Other),Android,2020,10,160286.5888,29692
2020-10-02,(Other),Desktop,2020,10,7423.080125,1397
2020-10-02,(Other),Mobile Web,2020,10,4110.833183,845
2020-10-02,(Other),iOS,2020,10,1682.225,311
2020-10-02,Direct,Android,2020,10,119439.055,22285
2020-10-02,Direct,Desktop,2020,10,19274.63022,3690
2020-10-02,Direct,Mobile Web,2020,10,40792.69685,7207
2020-10-02,Direct,iOS,2020,10,85208.1087,14137
2020-10-02,Display,Desktop,2020,10,433.1431022,89
2020-10-02,Display,Mobile Web,2020,10,6741.594317,532
2020-10-02,Email,Android,2020,10,614.3872262,125
2020-10-02,Email,Desktop,2020,10,221.0465435,33
2020-10-02,Email,Mobile Web,2020,10,49.78664269,11
2020-10-02,Organic Search,Desktop,2020,10,81266.90876,14646
2020-10-02,Organic Search,Mobile Web,2020,10,110667.1543,18857
2020-10-02,Paid Search,Android,2020,10,42336.06867,8927
2020-10-02,Paid Search,Desktop,2020,10,11676.32733,2207
2020-10-02,Paid Search,Mobile Web,2020,10,20173.05745,3180
2020-10-02,Paid Search,iOS,2020,10,95.19626002,20
2020-10-02,Referral,Desktop,2020,10,8366.672571,1593
2020-10-02,Referral,Mobile Web,2020,10,14089.76118,2451
2020-10-02,Social,Desktop,2020,10,629.9212905,134
2020-10-02,Social,Mobile Web,2020,10,928.3474209,189
2020-10-03,(Other),Android,2020,10,175493.4636,31838
2020-10-03,(Other),Desktop,2020,10,3353.994018,633
2020-10-03,(Other),Mobile Web,2020,10,5314.279664,1101
2020-10-03,(Other),iOS,2020,10,1356.053137,268
2020-10-03,Direct,Android,2020,10,127138.6338,23758
2020-10-03,Direct,Desktop,2020,10,14083.50451,2776
2020-10-03,Direct,Mobile Web,2020,10,42214.53359,7537
2020-10-03,Direct,iOS,2020,10,89046.04003,14605
2020-10-03,Display,Desktop,2020,10,555.2971709,112
2020-10-03,Display,Mobile Web,2020,10,3905.193011,548
2020-10-03,Email,Android,2020,10,649.726796,138
2020-10-03,Email,Desktop,2020,10,99.6808618,20
2020-10-03,Email,Mobile Web,2020,10,30.37095244,7
2020-10-03,Organic Search,Desktop,2020,10,53445.83405,9848
2020-10-03,Organic Search,Mobile Web,2020,10,115854.8458,19723
2020-10-03,Paid Search,Android,2020,10,44540.4464,9164
2020-10-03,Paid Search,Desktop,2020,10,6677.59549,1260
2020-10-03,Paid Search,Mobile Web,2020,10,22180.86542,3509
2020-10-03,Paid Search,iOS,2020,10,76.97436486,18
2020-10-03,Referral,Desktop,2020,10,5208.637196,1077
2020-10-03,Referral,Mobile Web,2020,10,14171.16436,2512
2020-10-03,Social,Desktop,2020,10,693.4397714,128
2020-10-03,Social,Mobile Web,2020,10,1321.118621,253
2020-10-04,(Other),Android,2020,10,172055.4053,31434
2020-10-04,(Other),Desktop,2020,10,3347.296121,667
2020-10-04,(Other),Mobile Web,2020,10,6313.322908,1231
2020-10-04,(Other),iOS,2020,10,1366.593939,275
2020-10-04,Direct,Android,2020,10,129148.4876,23784
2020-10-04,Direct,Desktop,2020,10,16911.92061,3301
2020-10-04,Direct,Mobile Web,2020,10,40466.12742,7373
2020-10-04,Direct,iOS,2020,10,95392.1885,15606
2020-10-04,Display,Desktop,2020,10,434.582679,82
2020-10-04,Display,Mobile Web,2020,10,3777.465166,639
2020-10-04,Email,Android,2020,10,742.3264727,146
2020-10-04,Email,Desktop,2020,10,119.5159155,25
2020-10-04,Email,Mobile Web,2020,10,80.80447868,17
2020-10-04,Organic Search,Desktop,2020,10,52694.61775,9640
2020-10-04,Organic Search,Mobile Web,2020,10,120495.6188,20253
2020-10-04,Paid Search,Android,2020,10,47088.52631,9582
2020-10-04,Paid Search,Desktop,2020,10,7483.829095,1369
2020-10-04,Paid Search,Mobile Web,2020,10,23308.54619,3619
2020-10-04,Paid Search,iOS,2020,10,108.4263904,15
2020-10-04,Referral,Android,2020,10,24.66875567,3
2020-10-04,Referral,Desktop,2020,10,5400.612742,1075
2020-10-04,Referral,Mobile Web,2020,10,13705.62732,2393
2020-10-04,Social,Desktop,2020,10,851.8609397,155
2020-10-04,Social,Mobile Web,2020,10,1128.092692,217
2020-10-05,(Other),Android,2020,10,174015.3294,31551
2020-10-05,(Other),Desktop,2020,10,9598.98107,1704
2020-10-05,(Other),Mobile Web,2020,10,4817.448739,984
2020-10-05,(Other),iOS,2020,10,1419.576013,284
2020-10-05,Direct,Android,2020,10,127873.9053,23480
2020-10-05,Direct,Desktop,2020,10,27753.86115,5273
2020-10-05,Direct,Mobile Web,2020,10,46733.81814,8082
2020-10-05,Direct,iOS,2020,10,96327.33208,15821
2020-10-05,Display,Desktop,2020,10,680.4120599,137
2020-10-05,Display,Mobile Web,2020,10,4258.662178,690
2020-10-05,Email,Android,2020,10,635.5034779,152
2020-10-05,Email,Desktop,2020,10,226.1932838,41
2020-10-05,Email,Mobile Web,2020,10,51.80731823,8
2020-10-05,Organic Search,Android,2020,10,4.194581502,1
2020-10-05,Organic Search,Desktop,2020,10,103516.2523,17754
2020-10-05,Organic Search,Mobile Web,2020,10,116498.9178,19938
2020-10-05,Paid Search,Android,2020,10,47597.05204,9741
2020-10-05,Paid Search,Desktop,2020,10,14079.74794,2683
2020-10-05,Paid Search,Mobile Web,2020,10,22995.91808,3475
2020-10-05,Paid Search,iOS,2020,10,74.8367706,18
2020-10-05,Referral,Desktop,2020,10,11088.46893,2083
2020-10-05,Referral,Mobile Web,2020,10,16899.1484,2693
2020-10-05,Social,Desktop,2020,10,985.7561623,187
2020-10-05,Social,Mobile Web,2020,10,1305.363364,266
2020-10-06,(Other),Android,2020,10,165812.5364,30315
2020-10-06,(Other),Desktop,2020,10,8882.657173,1629
2020-10-06,(Other),Mobile Web,2020,10,5165.001278,998
2020-10-06,(Other),iOS,2020,10,1897.095144,342
2020-10-06,Direct,Android,2020,10,120421.9048,22431
2020-10-06,Direct,Desktop,2020,10,25690.60298,4972
2020-10-06,Direct,Mobile Web,2020,10,43107.08259,7587
2020-10-06,Direct,iOS,2020,10,89646.82056,14724
2020-10-06,Display,Desktop,2020,10,476.9671474,85
2020-10-06,Display,Mobile Web,2020,10,4509.292724,638
2020-10-06,Email,Android,2020,10,463.1672648,110
2020-10-06,Email,Desktop,2020,10,227.5716843,44
2020-10-06,Email,Mobile Web,2020,10,77.2048423,15
2020-10-06,Organic Search,Desktop,2020,10,99267.26527,17163
2020-10-06,Organic Search,Mobile Web,2020,10,115322.1171,19420
2020-10-06,Paid Search,Android,2020,10,47293.14267,9785
2020-10-06,Paid Search,Desktop,2020,10,14990.37587,2761
2020-10-06,Paid Search,Mobile Web,2020,10,22638.6684,3613
2020-10-06,Paid Search,iOS,2020,10,61.03765035,15
2020-10-06,Referral,Desktop,2020,10,10181.73973,1911
2020-10-06,Referral,Mobile Web,2020,10,15906.8607,2695
2020-10-06,Social,Desktop,2020,10,742.8461911,137
2020-10-06,Social,Mobile Web,2020,10,963.1465888,207
2020-10-07,(Other),Android,2020,10,173284.037,31833
2020-10-07,(Other),Desktop,2020,10,7407.433886,1368
2020-10-07,(Other),Mobile Web,2020,10,4715.618984,961
2020-10-07,(Other),iOS,2020,10,1578.627411,299
2020-10-07,Direct,Android,2020,10,125849.3291,23472
2020-10-07,Direct,Desktop,2020,10,26618.56483,5102
2020-10-07,Direct,Mobile Web,2020,10,41047.9393,7278
2020-10-07,Direct,iOS,2020,10,94005.59217,15674
2020-10-07,Display,Desktop,2020,10,446.7635301,96
2020-10-07,Display,Mobile Web,2020,10,4011.459039,697
2020-10-07,Email,Android,2020,10,569.9743199,148
2020-10-07,Email,Desktop,2020,10,102.2119569,22
2020-10-07,Email,Mobile Web,2020,10,78.56371555,16
2020-10-07,Organic Search,Desktop,2020,10,103797.5738,18330
2020-10-07,Organic Search,Mobile Web,2020,10,112711.0087,19257
2020-10-07,Paid Search,Android,2020,10,49506.25383,10397
2020-10-07,Paid Search,Desktop,2020,10,15016.0414,2804
2020-10-07,Paid Search,Mobile Web,2020,10,23342.55345,3726
2020-10-07,Paid Search,iOS,2020,10,63.80873893,14
2020-10-07,Referral,Desktop,2020,10,9828.696822,1904
2020-10-07,Referral,Mobile Web,2020,10,15682.14616,2670
2020-10-07,Social,Desktop,2020,10,856.5632228,158
2020-10-07,Social,Mobile Web,2020,10,906.3899036,193
2020-10-08,(Other),Android,2020,10,167035.9953,31195
2020-10-08,(Other),Desktop,2020,10,7330.518741,1328
2020-10-08,(Other),Mobile Web,2020,10,5918.895318,1186
2020-10-08,(Other),iOS,2020,10,1291.041842,259
2020-10-08,Direct,Android,2020,10,118782.6881,22357
2020-10-08,Direct,Desktop,2020,10,25653.61077,4801
2020-10-08,Direct,Mobile Web,2020,10,41519.11617,7379
2020-10-08,Direct,iOS,2020,10,92067.22905,15488
2020-10-08,Display,Desktop,2020,10,335.0323077,72
2020-10-08,Display,Mobile Web,2020,10,4073.853188,681
2020-10-08,Email,Android,2020,10,495.9121386,108
2020-10-08,Email,Desktop,2020,10,207.42429,39
2020-10-08,Email,Mobile Web,2020,10,64.59825396,11
2020-10-08,Organic Search,Desktop,2020,10,97601.77797,17071
2020-10-08,Organic Search,Mobile Web,2020,10,113053.6323,19096
2020-10-08,Paid Search,Android,2020,10,46524.51513,9823
2020-10-08,Paid Search,Desktop,2020,10,15398.48403,2786
2020-10-08,Paid Search,Mobile Web,2020,10,22924.87439,3770
2020-10-08,Paid Search,iOS,2020,10,22.06390535,5
2020-10-08,Referral,Desktop,2020,10,10186.9698,1966
2020-10-08,Referral,Mobile Web,2020,10,16549.31688,2717
2020-10-08,Social,Desktop,2020,10,754.3188984,147
2020-10-08,Social,Mobile Web,2020,10,1032.075333,214
2020-10-09,(Other),Android,2020,10,171096.2632,31842
2020-10-09,(Other),Desktop,2020,10,6847.117287,1300
2020-10-09,(Other),Mobile Web,2020,10,5466.797767,1086
2020-10-09,(Other),iOS,2020,10,1676.671759,320
2020-10-09,Direct,Android,2020,10,118533.9539,22261
2020-10-09,Direct,Desktop,2020,10,23255.9111,4356
2020-10-09,Direct,Mobile Web,2020,10,43158.69339,7700
2020-10-09,Direct,iOS,2020,10,90116.93556,15117
2020-10-09,Display,Desktop,2020,10,406.1502243,82
2020-10-09,Display,Mobile Web,2020,10,4527.134188,746
2020-10-09,Email,Android,2020,10,472.2340935,108
2020-10-09,Email,Desktop,2020,10,178.8224553,34
2020-10-09,Email,Mobile Web,2020,10,143.5406834,25
2020-10-09,Organic Search,Desktop,2020,10,86928.59093,15253
2020-10-09,Organic Search,Mobile Web,2020,10,106245.3495,18405
2020-10-09,Paid Search,Android,2020,10,46364.09755,9835
2020-10-09,Paid Search,Desktop,2020,10,12473.44759,2423
2020-10-09,Paid Search,Mobile Web,2020,10,23044.0888,3737
2020-10-09,Paid Search,iOS,2020,10,99.38707644,19
2020-10-09,Referral,Android,2020,10,5.274851082,1
2020-10-09,Referral,Desktop,2020,10,9136.251878,1814
2020-10-09,Referral,Mobile Web,2020,10,14548.9206,2448
2020-10-09,Social,Desktop,2020,10,828.1324436,158
2020-10-09,Social,Mobile Web,2020,10,909.4728456,199
2020-10-10,(Other),Android,2020,10,171702.1081,31338
2020-10-10,(Other),Desktop,2020,10,2970.445478,561
2020-10-10,(Other),Mobile Web,2020,10,5912.728011,1164
2020-10-10,(Other),iOS,2020,10,1270.081796,265
2020-10-10,Direct,Android,2020,10,122202.5494,22659
2020-10-10,Direct,Desktop,2020,10,17258.97159,3400
2020-10-10,Direct,Mobile Web,2020,10,42323.10058,7644
2020-10-10,Direct,iOS,2020,10,91026.28187,15080
2020-10-10,Display,Desktop,2020,10,169.1790601,38
2020-10-10,Display,Mobile Web,2020,10,4403.879378,679
2020-10-10,Email,Android,2020,10,448.7189869,103
2020-10-10,Email,Desktop,2020,10,16.44769906,4
2020-10-10,Email,Mobile Web,2020,10,59.73106143,12
2020-10-10,Organic Search,Desktop,2020,10,53795.03795,10110
2020-10-10,Organic Search,Mobile Web,2020,10,111010.8959,18906
2020-10-10,Paid Search,Android,2020,10,45910.38474,9719
2020-10-10,Paid Search,Desktop,2020,10,8025.284057,1549
2020-10-10,Paid Search,Mobile Web,2020,10,22994.49061,3766
2020-10-10,Paid Search,iOS,2020,10,56.11654577,10
2020-10-10,Referral,Desktop,2020,10,4998.951308,953
2020-10-10,Referral,Mobile Web,2020,10,12768.83617,2279
2020-10-10,Social,Desktop,2020,10,580.702113,111
2020-10-10,Social,Mobile Web,2020,10,1121.491103,220
2020-10-11,(Other),Android,2020,10,170244.1917,31251
2020-10-11,(Other),Desktop,2020,10,2770.513499,577
2020-10-11,(Other),Mobile Web,2020,10,5791.199528,1125
2020-10-11,(Other),iOS,2020,10,1433.198882,290
2020-10-11,Direct,Android,2020,10,124921.681,23486
2020-10-11,Direct,Desktop,2020,10,18190.28646,3499
2020-10-11,Direct,Mobile Web,2020,10,41639.87206,7523
2020-10-11,Direct,iOS,2020,10,92521.85826,15256
2020-10-11,Display,Desktop,2020,10,467.7958612,93
2020-10-11,Display,Mobile Web,2020,10,4016.271353,634
2020-10-11,Email,Android,2020,10,597.5767789,132
2020-10-11,Email,Desktop,2020,10,121.7167395,20
2020-10-11,Email,Mobile Web,2020,10,59.19284372,13
2020-10-11,Organic Search,Desktop,2020,10,50615.74618,9317
2020-10-11,Organic Search,Mobile Web,2020,10,117358.1384,20164
2020-10-11,Paid Search,Android,2020,10,50172.49796,10229
2020-10-11,Paid Search,Desktop,2020,10,7839.350946,1474
2020-10-11,Paid Search,Mobile Web,2020,10,25014.12271,4094
2020-10-11,Paid Search,iOS,2020,10,42.91816945,9
2020-10-11,Referral,Android,2020,10,4.204926299,1
2020-10-11,Referral,Desktop,2020,10,4667.228541,980
2020-10-11,Referral,Mobile Web,2020,10,14024.17029,2472
2020-10-11,Social,Desktop,2020,10,767.3623691,138
2020-10-11,Social,Mobile Web,2020,10,979.7504146,213
2020-10-12,(Other),Android,2020,10,167924.1401,30639
2020-10-12,(Other),Desktop,2020,10,8530.484836,1476
2020-10-12,(Other),Mobile Web,2020,10,5345.48351,1047
2020-10-12,(Other),iOS,2020,10,1374.150296,265
2020-10-12,Direct,Android,2020,10,123098.3081,22618
2020-10-12,Direct,Desktop,2020,10,28436.91192,5432
2020-10-12,Direct,Mobile Web,2020,10,41303.56762,7322
2020-10-12,Direct,iOS,2020,10,88733.29399,14603
2020-10-12,Display,Desktop,2020,10,710.8543385,136
2020-10-12,Display,Mobile Web,2020,10,3480.231006,581
2020-10-12,Email,Android,2020,10,460.2925954,101
2020-10-12,Email,Desktop,2020,10,105.8177423,24
2020-10-12,Email,Mobile Web,2020,10,60.19880217,9
2020-10-12,Organic Search,Desktop,2020,10,100373.003,17249
2020-10-12,Organic Search,Mobile Web,2020,10,112585.7251,19029
2020-10-12,Paid Search,Android,2020,10,46496.93837,9615
2020-10-12,Paid Search,Desktop,2020,10,13108.55388,2487
2020-10-12,Paid Search,Mobile Web,2020,10,20770.62678,3641
2020-10-12,Paid Search,iOS,2020,10,133.2095835,27
2020-10-12,Referral,Android,2020,10,4.161013641,1
2020-10-12,Referral,Desktop,2020,10,9373.540741,1827
2020-10-12,Referral,Mobile Web,2020,10,15939.21887,2681
2020-10-12,Social,Desktop,2020,10,825.36734,153
2020-10-12,Social,Mobile Web,2020,10,913.0316792,192
2020-10-13,(Other),Android,2020,10,151628.3811,28161
2020-10-13,(Other),Desktop,2020,10,7364.070048,1356
2020-10-13,(Other),Mobile Web,2020,10,5261.386249,1024
2020-10-13,(Other),iOS,2020,10,1405.157139,263
2020-10-13,Direct,Android,2020,10,110829.6112,20672
2020-10-13,Direct,Desktop,2020,10,25061.90343,4654
2020-10-13,Direct,Mobile Web,2020,10,37946.10128,6872
2020-10-13,Direct,iOS,2020,10,82564.80625,13786
2020-10-13,Display,Desktop,2020,10,252.9705757,54
2020-10-13,Display,Mobile Web,2020,10,2902.179939,485
2020-10-13,Email,Android,2020,10,408.6019741,88
2020-10-13,Email,Desktop,2020,10,79.16314169,13
2020-10-13,Email,Mobile Web,2020,10,22.58591881,8
2020-10-13,Organic Search,Desktop,2020,10,81298.23202,14516
2020-10-13,Organic Search,Mobile Web,2020,10,99725.62991,16973
2020-10-13,Paid Search,Android,2020,10,42576.75574,9000
2020-10-13,Paid Search,Desktop,2020,10,12444.8824,2355
2020-10-13,Paid Search,Mobile Web,2020,10,21655.58565,3472
2020-10-13,Paid Search,iOS,2020,10,30.18689176,6
2020-10-13,Referral,Desktop,2020,10,7924.228057,1628
2020-10-13,Referral,Mobile Web,2020,10,15337.23555,2544
2020-10-13,Social,Desktop,2020,10,579.255369,115
2020-10-13,Social,Mobile Web,2020,10,920.8376471,187
2020-10-14,(Other),Android,2020,10,162536.8898,30101
2020-10-14,(Other),Desktop,2020,10,7630.614618,1516
2020-10-14,(Other),Mobile Web,2020,10,6049.653397,1174
2020-10-14,(Other),iOS,2020,10,1482.032245,297
2020-10-14,Direct,Android,2020,10,114272.6072,21599
2020-10-14,Direct,Desktop,2020,10,27808.97097,5190
2020-10-14,Direct,Mobile Web,2020,10,40598.81076,7360
2020-10-14,Direct,iOS,2020,10,90858.58936,15080
2020-10-14,Display,Desktop,2020,10,415.7842401,78
2020-10-14,Display,Mobile Web,2020,10,2714.306532,405
2020-10-14,Email,Android,2020,10,421.2670188,94
2020-10-14,Email,Desktop,2020,10,175.9909712,34
2020-10-14,Email,Mobile Web,2020,10,37.51446805,8
2020-10-14,Organic Search,Android,2020,10,5.194581502,1
2020-10-14,Organic Search,Desktop,2020,10,91749.0411,16222
2020-10-14,Organic Search,Mobile Web,2020,10,107549.3345,18385
2020-10-14,Paid Search,Android,2020,10,45413.38332,9489
2020-10-14,Paid Search,Desktop,2020,10,14124.18463,2669
2020-10-14,Paid Search,Mobile Web,2020,10,19969.89883,3431
2020-10-14,Paid Search,iOS,2020,10,14.67261828,5
2020-10-14,Referral,Desktop,2020,10,9876.729202,1908
2020-10-14,Referral,Mobile Web,2020,10,15886.37922,2644
2020-10-14,Social,Desktop,2020,10,864.5456567,164
2020-10-14,Social,Mobile Web,2020,10,948.9680401,197
2020-10-15,(Other),Android,2020,10,160190.1269,29856
2020-10-15,(Other),Desktop,2020,10,8036.326889,1485
2020-10-15,(Other),Mobile Web,2020,10,5381.87159,1071
2020-10-15,(Other),iOS,2020,10,1381.660658,260
2020-10-15,Direct,Android,2020,10,113308.2529,21576
2020-10-15,Direct,Desktop,2020,10,26048.7135,5035
2020-10-15,Direct,Mobile Web,2020,10,38133.80263,6983
2020-10-15,Direct,iOS,2020,10,86564.96744,14894
2020-10-15,Display,Desktop,2020,10,326.2087455,65
2020-10-15,Display,Mobile Web,2020,10,836.8114672,185
2020-10-15,Email,Android,2020,10,361.0934391,90
2020-10-15,Email,Desktop,2020,10,83.30152632,16
2020-10-15,Organic Search,Desktop,2020,10,88481.15594,15682
2020-10-15,Organic Search,Mobile Web,2020,10,104357.9293,18055
2020-10-15,Paid Search,Android,2020,10,42288.10749,8926
2020-10-15,Paid Search,Desktop,2020,10,12888.44508,2417
2020-10-15,Paid Search,Mobile Web,2020,10,16010.06834,3013
2020-10-15,Paid Search,iOS,2020,10,21.26294621,5
2020-10-15,Referral,Desktop,2020,10,9904.883391,1896
2020-10-15,Referral,Mobile Web,2020,10,15459.43235,2590
2020-10-15,Social,Desktop,2020,10,785.9460554,146
2020-10-15,Social,Mobile Web,2020,10,868.0188555,176
2020-10-16,(Other),Android,2020,10,157135.9644,29895
2020-10-16,(Other),Desktop,2020,10,6109.108824,1138
2020-10-16,(Other),Mobile Web,2020,10,5385.984664,1054
2020-10-16,(Other),iOS,2020,10,1519.462551,317
2020-10-16,Direct,Android,2020,10,111509.7625,21294
2020-10-16,Direct,Desktop,2020,10,22685.26756,4336
2020-10-16,Direct,Mobile Web,2020,10,39898.20561,7189
2020-10-16,Direct,iOS,2020,10,87911.26384,14807
2020-10-16,Display,Desktop,2020,10,543.6793695,92
2020-10-16,Display,Mobile Web,2020,10,1118.166547,230
2020-10-16,Email,Android,2020,10,434.57499,99
2020-10-16,Email,Desktop,2020,10,99.37474015,22
2020-10-16,Email,Mobile Web,2020,10,16.74443375,4
2020-10-16,Organic Search,Desktop,2020,10,84135.48758,14971
2020-10-16,Organic Search,Mobile Web,2020,10,103192.0724,17866
2020-10-16,Paid Search,Android,2020,10,41003.32338,8785
2020-10-16,Paid Search,Desktop,2020,10,12282.19985,2315
2020-10-16,Paid Search,Mobile Web,2020,10,15462.97477,2981
2020-10-16,Paid Search,iOS,2020,10,76.5695944,15
2020-10-16,Referral,Android,2020,10,11.42461804,3
2020-10-16,Referral,Desktop,2020,10,9277.956806,1744
2020-10-16,Referral,Mobile Web,2020,10,13873.28407,2335
2020-10-16,Social,Desktop,2020,10,646.7199133,116
2020-10-16,Social,Mobile Web,2020,10,638.3555186,131
2020-10-17,(Other),Android,2020,10,158858.1081,29682
2020-10-17,(Other),Desktop,2020,10,5814.318195,1179
2020-10-17,(Other),Mobile Web,2020,10,5407.384379,1067
2020-10-17,(Other),iOS,2020,10,1569.430231,294
2020-10-17,Direct,Android,2020,10,111234.2013,21271
2020-10-17,Direct,Desktop,2020,10,16723.98524,3217
2020-10-17,Direct,Mobile Web,2020,10,42391.23982,7695
2020-10-17,Direct,iOS,2020,10,93000.03767,15610
2020-10-17,Display,Desktop,2020,10,260.7278456,46
2020-10-17,Display,Mobile Web,2020,10,985.2808953,197
2020-10-17,Email,Android,2020,10,519.1402199,118
2020-10-17,Email,Desktop,2020,10,54.88139073,12
